"user_id","perk_assigned"
"530213","Free Night"
"530223","Free Night"
"530240","Free Bag"
"530277","Free Meal"
"530278","Exclusive Discount"
"530282","Free Cancellation"
"530298","Exclusive Discount"
"530315","Free Meal"
"530322","Free Bag"
"530329","Exclusive Discount"
"530365","Free Night"
"530371","Free Meal"
"530374","Free Night"
"530379","Exclusive Discount"
"530383","Exclusive Discount"
"530385","Exclusive Discount"
"530421","Exclusive Discount"
"530427","Free Bag"
"530453","Free Night"
"530463","Exclusive Discount"
"530468","Free Meal"
"530514","Free Meal"
"530543","Free Meal"
"530563","Exclusive Discount"
"530579","Free Night"
"530581","Free Meal"
"530585","Free Cancellation"
"530592","Free Cancellation"
"530599","Free Night"
"530607","Free Bag"
"530625","Free Night"
"530627","Exclusive Discount"
"530633","Free Meal"
"530645","Free Night"
"530649","Free Night"
"530656","Free Night"
"530665","Free Bag"
"530666","Free Night"
"530667","Free Meal"
"530672","Free Meal"
"530673","Free Meal"
"530687","Free Meal"
"530719","Free Night"
"530720","Free Cancellation"
"530724","Free Night"
"530739","Free Bag"
"530743","Exclusive Discount"
"530754","Free Meal"
"530773","Exclusive Discount"
"530775","Free Bag"
"530797","Exclusive Discount"
"530801","Free Night"
"530810","Free Night"
"530811","Free Bag"
"530833","Free Meal"
"530869","Free Meal"
"530873","Free Night"
"530881","Free Meal"
"530906","Free Night"
"530949","Free Bag"
"530950","Exclusive Discount"
"530978","Free Cancellation"
"531006","Exclusive Discount"
"531009","Free Bag"
"531016","Free Cancellation"
"531020","Exclusive Discount"
"531027","Free Meal"
"531031","Free Bag"
"531054","Exclusive Discount"
"531073","Free Bag"
"531094","Exclusive Discount"
"531109","Free Meal"
"531143","Exclusive Discount"
"531144","Free Night"
"531158","Free Cancellation"
"531198","Free Night"
"531204","Exclusive Discount"
"531217","Exclusive Discount"
"531253","Free Meal"
"531255","Free Night"
"531322","Free Meal"
"531339","Free Cancellation"
"531344","Free Bag"
"531361","Free Bag"
"531373","Free Meal"
"531386","Free Cancellation"
"531427","Free Cancellation"
"531431","Exclusive Discount"
"531447","Free Bag"
"531456","Exclusive Discount"
"531467","Free Cancellation"
"531471","Free Cancellation"
"531475","Free Night"
"531499","Free Night"
"531500","Free Meal"
"531511","Free Night"
"531512","Free Night"
"531557","Exclusive Discount"
"531562","Free Meal"
"531568","Free Cancellation"
"531615","Free Cancellation"
"531620","Free Meal"
"531625","Exclusive Discount"
"531650","Free Night"
"531654","Free Bag"
"531663","Free Meal"
"531670","Free Night"
"531682","Free Night"
"531735","Free Night"
"531739","Exclusive Discount"
"531744","Free Cancellation"
"531745","Free Bag"
"531771","Exclusive Discount"
"531777","Free Night"
"531789","Free Night"
"531795","Free Bag"
"531803","Exclusive Discount"
"531807","Free Night"
"531824","Free Cancellation"
"531834","Free Bag"
"531844","Free Meal"
"531847","Free Meal"
"531857","Free Night"
"531868","Free Meal"
"531884","Free Night"
"531921","Free Night"
"531926","Exclusive Discount"
"531931","Free Bag"
"531959","Free Bag"
"531967","Free Night"
"531971","Free Meal"
"531987","Free Night"
"531989","Free Meal"
"531994","Exclusive Discount"
"532063","Free Night"
"532064","Free Bag"
"532073","Exclusive Discount"
"532101","Exclusive Discount"
"532106","Free Meal"
"532119","Free Cancellation"
"532159","Free Night"
"532215","Free Bag"
"532225","Free Night"
"532233","Free Cancellation"
"532258","Free Night"
"532259","Free Meal"
"532279","Exclusive Discount"
"532312","Exclusive Discount"
"532329","Free Bag"
"532347","Free Cancellation"
"532361","Exclusive Discount"
"532365","Exclusive Discount"
"532381","Free Night"
"532387","Free Bag"
"532388","Free Meal"
"532390","Free Meal"
"532410","Free Cancellation"
"532426","Free Bag"
"532432","Free Meal"
"532433","Free Meal"
"532500","Free Meal"
"532519","Free Bag"
"532535","Free Night"
"532544","Free Cancellation"
"532568","Free Night"
"532607","Free Night"
"532622","Exclusive Discount"
"532623","Free Meal"
"532627","Free Meal"
"532637","Free Night"
"532650","Free Night"
"532651","Free Meal"
"532653","Free Bag"
"532656","Free Night"
"532705","Free Night"
"532710","Free Night"
"532711","Exclusive Discount"
"532721","Free Cancellation"
"532725","Free Cancellation"
"532730","Exclusive Discount"
"532742","Exclusive Discount"
"532748","Free Meal"
"532750","Free Bag"
"532774","Free Meal"
"532810","Free Night"
"532823","Free Cancellation"
"532835","Free Night"
"532843","Free Cancellation"
"532863","Free Night"
"532866","Free Bag"
"532901","Free Night"
"532905","Free Night"
"532912","Exclusive Discount"
"532941","Free Cancellation"
"532989","Free Meal"
"533048","Free Night"
"533093","Free Night"
"533117","Exclusive Discount"
"533123","Free Meal"
"533129","Free Cancellation"
"533155","Free Night"
"533187","Free Meal"
"533199","Exclusive Discount"
"533204","Free Night"
"533211","Free Meal"
"533222","Free Bag"
"533248","Free Meal"
"533251","Free Meal"
"533283","Exclusive Discount"
"533291","Free Cancellation"
"533302","Exclusive Discount"
"533327","Free Meal"
"533357","Free Bag"
"533378","Free Meal"
"533388","Free Bag"
"533393","Free Meal"
"533396","Exclusive Discount"
"533402","Free Night"
"533404","Exclusive Discount"
"533411","Exclusive Discount"
"533449","Free Bag"
"533464","Free Meal"
"533490","Exclusive Discount"
"533492","Exclusive Discount"
"533497","Free Cancellation"
"533518","Free Bag"
"533527","Exclusive Discount"
"533537","Exclusive Discount"
"533542","Exclusive Discount"
"533550","Free Meal"
"533573","Exclusive Discount"
"533575","Exclusive Discount"
"533598","Exclusive Discount"
"533613","Free Night"
"533617","Free Meal"
"533656","Exclusive Discount"
"533716","Exclusive Discount"
"533742","Free Meal"
"533755","Free Cancellation"
"533759","Free Meal"
"533773","Exclusive Discount"
"533782","Free Bag"
"533809","Free Meal"
"533827","Free Night"
"533846","Free Cancellation"
"533859","Free Meal"
"533895","Free Night"
"533908","Exclusive Discount"
"533932","Free Cancellation"
"533975","Free Meal"
"533985","Exclusive Discount"
"533990","Free Meal"
"534040","Free Meal"
"534045","Free Bag"
"534066","Free Meal"
"534082","Free Meal"
"534088","Free Meal"
"534105","Exclusive Discount"
"534179","Exclusive Discount"
"534190","Free Meal"
"534246","Free Night"
"534254","Free Bag"
"534295","Free Bag"
"534333","Free Meal"
"534351","Free Bag"
"534360","Free Meal"
"534378","Free Meal"
"534380","Exclusive Discount"
"534391","Exclusive Discount"
"534445","Free Cancellation"
"534474","Free Bag"
"534499","Free Night"
"534564","Free Night"
"534586","Free Night"
"534594","Exclusive Discount"
"534604","Free Bag"
"534607","Free Bag"
"534608","Exclusive Discount"
"534661","Free Night"
"534688","Free Meal"
"534697","Exclusive Discount"
"534703","Free Night"
"534742","Free Meal"
"534747","Exclusive Discount"
"534782","Free Cancellation"
"534793","Free Meal"
"534798","Exclusive Discount"
"534825","Free Night"
"534840","Exclusive Discount"
"534842","Exclusive Discount"
"534858","Free Meal"
"534895","Exclusive Discount"
"534903","Free Meal"
"534939","Free Bag"
"534948","Free Cancellation"
"534957","Free Cancellation"
"534971","Exclusive Discount"
"534986","Free Meal"
"535003","Free Meal"
"535007","Free Cancellation"
"535024","Free Cancellation"
"535035","Free Meal"
"535047","Free Meal"
"535051","Exclusive Discount"
"535060","Exclusive Discount"
"535063","Free Bag"
"535081","Free Cancellation"
"535099","Free Bag"
"535135","Exclusive Discount"
"535136","Exclusive Discount"
"535149","Free Bag"
"535155","Free Bag"
"535177","Exclusive Discount"
"535189","Free Meal"
"535229","Exclusive Discount"
"535266","Free Bag"
"535311","Free Night"
"535341","Free Night"
"535365","Free Meal"
"535398","Exclusive Discount"
"535441","Free Meal"
"535447","Exclusive Discount"
"535459","Free Cancellation"
"535473","Free Bag"
"535495","Free Meal"
"535497","Free Meal"
"535502","Free Meal"
"535553","Free Bag"
"535595","Free Bag"
"535600","Free Cancellation"
"535610","Free Night"
"535625","Free Meal"
"535637","Free Night"
"535644","Free Cancellation"
"535682","Free Night"
"535686","Free Meal"
"535701","Free Bag"
"535702","Free Night"
"535706","Exclusive Discount"
"535734","Free Night"
"535737","Free Night"
"535746","Exclusive Discount"
"535747","Free Bag"
"535791","Exclusive Discount"
"535795","Free Night"
"535878","Exclusive Discount"
"535879","Free Meal"
"535885","Exclusive Discount"
"535896","Free Meal"
"535905","Free Cancellation"
"535906","Exclusive Discount"
"535912","Free Cancellation"
"535942","Free Bag"
"535983","Free Bag"
"535994","Free Meal"
"536000","Free Cancellation"
"536016","Free Bag"
"536034","Free Meal"
"536035","Exclusive Discount"
"536039","Free Cancellation"
"536050","Free Bag"
"536058","Exclusive Discount"
"536066","Free Bag"
"536086","Free Meal"
"536099","Free Meal"
"536135","Free Night"
"536170","Free Meal"
"536212","Free Cancellation"
"536228","Free Night"
"536229","Free Meal"
"536241","Exclusive Discount"
"536275","Free Meal"
"536278","Free Bag"
"536313","Free Meal"
"536343","Exclusive Discount"
"536387","Exclusive Discount"
"536431","Free Night"
"536467","Free Bag"
"536469","Free Bag"
"536474","Free Cancellation"
"536488","Free Night"
"536489","Free Cancellation"
"536490","Exclusive Discount"
"536532","Free Meal"
"536566","Exclusive Discount"
"536574","Free Meal"
"536594","Free Meal"
"536604","Exclusive Discount"
"536622","Free Cancellation"
"536641","Free Cancellation"
"536651","Exclusive Discount"
"536652","Free Bag"
"536656","Exclusive Discount"
"536658","Exclusive Discount"
"536659","Free Night"
"536672","Free Meal"
"536675","Exclusive Discount"
"536691","Exclusive Discount"
"536695","Free Night"
"536763","Free Night"
"536764","Free Cancellation"
"536782","Free Meal"
"536791","Exclusive Discount"
"536810","Exclusive Discount"
"536843","Free Night"
"536876","Free Night"
"536893","Free Meal"
"536951","Free Cancellation"
"536964","Free Meal"
"536995","Free Bag"
"537038","Free Meal"
"537066","Free Cancellation"
"537098","Exclusive Discount"
"537121","Free Night"
"537123","Free Bag"
"537177","Free Meal"
"537181","Free Meal"
"537212","Free Night"
"537227","Exclusive Discount"
"537289","Free Meal"
"537317","Free Meal"
"537373","Free Meal"
"537393","Free Night"
"537400","Free Meal"
"537412","Free Bag"
"537413","Free Cancellation"
"537414","Free Cancellation"
"537470","Exclusive Discount"
"537481","Free Meal"
"537507","Free Bag"
"537560","Free Cancellation"
"537580","Free Night"
"537586","Free Night"
"537595","Free Night"
"537659","Free Night"
"537671","Free Bag"
"537676","Exclusive Discount"
"537688","Free Meal"
"537723","Free Night"
"537725","Free Night"
"537748","Exclusive Discount"
"537770","Free Night"
"537776","Exclusive Discount"
"537795","Free Night"
"537804","Free Meal"
"537818","Free Meal"
"537819","Free Night"
"537834","Exclusive Discount"
"537860","Free Night"
"537861","Free Meal"
"537904","Free Meal"
"537922","Free Night"
"537926","Free Meal"
"537975","Exclusive Discount"
"538069","Free Meal"
"538074","Free Bag"
"538084","Free Cancellation"
"538108","Exclusive Discount"
"538112","Free Night"
"538131","Free Night"
"538134","Free Bag"
"538139","Free Night"
"538147","Free Meal"
"538167","Free Meal"
"538188","Exclusive Discount"
"538197","Free Night"
"538214","Free Meal"
"538216","Free Meal"
"538260","Free Bag"
"538270","Free Night"
"538274","Free Meal"
"538279","Free Bag"
"538306","Free Meal"
"538319","Free Bag"
"538321","Free Night"
"538331","Free Meal"
"538349","Free Cancellation"
"538350","Free Cancellation"
"538388","Free Bag"
"538413","Free Meal"
"538426","Free Night"
"538432","Free Night"
"538438","Free Cancellation"
"538441","Free Cancellation"
"538454","Free Meal"
"538457","Free Night"
"538458","Free Meal"
"538463","Exclusive Discount"
"538489","Free Meal"
"538511","Free Night"
"538522","Exclusive Discount"
"538529","Free Bag"
"538538","Exclusive Discount"
"538608","Free Night"
"538638","Exclusive Discount"
"538641","Free Night"
"538666","Free Cancellation"
"538677","Free Meal"
"538680","Exclusive Discount"
"538681","Free Night"
"538691","Free Bag"
"538696","Free Meal"
"538703","Exclusive Discount"
"538714","Exclusive Discount"
"538780","Free Bag"
"538788","Free Night"
"538814","Exclusive Discount"
"538883","Free Bag"
"538915","Free Cancellation"
"538919","Free Cancellation"
"538944","Free Cancellation"
"538976","Free Night"
"539008","Free Cancellation"
"539010","Free Meal"
"539012","Free Night"
"539093","Free Bag"
"539105","Exclusive Discount"
"539135","Free Meal"
"539140","Free Bag"
"539146","Free Meal"
"539209","Exclusive Discount"
"539221","Free Meal"
"539243","Free Cancellation"
"539267","Free Cancellation"
"539283","Free Night"
"539300","Exclusive Discount"
"539304","Free Night"
"539307","Free Night"
"539315","Free Meal"
"539317","Free Night"
"539320","Exclusive Discount"
"539337","Free Night"
"539338","Exclusive Discount"
"539384","Free Night"
"539414","Free Meal"
"539426","Free Meal"
"539453","Free Night"
"539460","Free Cancellation"
"539493","Exclusive Discount"
"539510","Free Meal"
"539519","Free Bag"
"539528","Exclusive Discount"
"539542","Free Bag"
"539558","Free Night"
"539566","Free Bag"
"539611","Free Bag"
"539625","Free Night"
"539627","Exclusive Discount"
"539637","Free Night"
"539648","Free Cancellation"
"539656","Free Meal"
"539669","Free Night"
"539671","Free Bag"
"539710","Free Bag"
"539729","Free Night"
"539782","Free Night"
"539794","Exclusive Discount"
"539855","Free Bag"
"539864","Exclusive Discount"
"539866","Free Night"
"539868","Free Night"
"539883","Free Bag"
"539888","Free Night"
"539899","Free Bag"
"539912","Free Night"
"539916","Free Bag"
"539917","Free Cancellation"
"539919","Free Meal"
"539936","Free Night"
"539953","Exclusive Discount"
"539962","Free Bag"
"540014","Free Night"
"540029","Free Meal"
"540043","Free Night"
"540094","Free Meal"
"540138","Free Meal"
"540147","Exclusive Discount"
"540150","Exclusive Discount"
"540180","Free Night"
"540199","Free Night"
"540226","Free Meal"
"540244","Free Night"
"540252","Free Night"
"540253","Free Bag"
"540260","Free Cancellation"
"540302","Free Night"
"540306","Free Night"
"540308","Exclusive Discount"
"540319","Free Bag"
"540347","Free Meal"
"540348","Exclusive Discount"
"540413","Free Night"
"540415","Free Bag"
"540444","Free Night"
"540455","Free Bag"
"540475","Free Night"
"540502","Free Bag"
"540527","Exclusive Discount"
"540557","Free Night"
"540572","Free Meal"
"540580","Free Meal"
"540597","Exclusive Discount"
"540605","Free Bag"
"540614","Exclusive Discount"
"540622","Free Bag"
"540642","Free Meal"
"540652","Free Night"
"540653","Free Meal"
"540654","Free Meal"
"540656","Free Cancellation"
"540664","Free Meal"
"540666","Free Meal"
"540698","Exclusive Discount"
"540708","Exclusive Discount"
"540718","Exclusive Discount"
"540733","Free Cancellation"
"540777","Free Meal"
"540819","Free Night"
"540837","Free Meal"
"540857","Free Night"
"540863","Free Bag"
"540924","Exclusive Discount"
"540941","Free Bag"
"540966","Free Meal"
"540973","Exclusive Discount"
"540974","Exclusive Discount"
"541001","Free Meal"
"541034","Free Night"
"541040","Free Night"
"541041","Free Bag"
"541047","Free Meal"
"541061","Free Meal"
"541083","Free Meal"
"541084","Free Cancellation"
"541112","Exclusive Discount"
"541132","Free Meal"
"541150","Free Night"
"541162","Free Meal"
"541168","Exclusive Discount"
"541176","Free Night"
"541193","Free Night"
"541216","Exclusive Discount"
"541224","Free Night"
"541235","Free Night"
"541236","Free Night"
"541240","Free Night"
"541249","Free Night"
"541259","Free Cancellation"
"541262","Free Night"
"541282","Free Cancellation"
"541289","Free Bag"
"541326","Exclusive Discount"
"541352","Free Meal"
"541357","Free Bag"
"541382","Free Meal"
"541389","Free Bag"
"541438","Free Night"
"541454","Exclusive Discount"
"541497","Free Night"
"541505","Free Night"
"541516","Exclusive Discount"
"541539","Free Cancellation"
"541540","Free Meal"
"541612","Free Meal"
"541649","Free Cancellation"
"541672","Free Night"
"541699","Free Bag"
"541700","Exclusive Discount"
"541734","Free Night"
"541735","Free Night"
"541752","Free Bag"
"541764","Exclusive Discount"
"541812","Free Meal"
"541878","Exclusive Discount"
"541901","Free Night"
"541906","Free Cancellation"
"541921","Free Night"
"541923","Free Bag"
"541931","Free Bag"
"541939","Free Meal"
"541967","Free Cancellation"
"541972","Free Night"
"541980","Free Meal"
"541988","Free Night"
"541998","Free Cancellation"
"541999","Free Night"
"542012","Free Cancellation"
"542015","Free Night"
"542027","Free Night"
"542036","Free Night"
"542056","Free Cancellation"
"542059","Exclusive Discount"
"542065","Free Cancellation"
"542080","Free Meal"
"542095","Free Cancellation"
"542142","Free Meal"
"542153","Free Bag"
"542189","Free Night"
"542194","Free Meal"
"542196","Free Meal"
"542208","Free Meal"
"542230","Free Bag"
"542254","Free Bag"
"542267","Free Night"
"542270","Exclusive Discount"
"542277","Free Bag"
"542282","Free Night"
"542303","Free Night"
"542316","Free Night"
"542326","Free Meal"
"542334","Free Meal"
"542358","Free Bag"
"542366","Free Night"
"542383","Exclusive Discount"
"542418","Free Cancellation"
"542451","Free Bag"
"542471","Free Bag"
"542482","Free Meal"
"542570","Free Meal"
"542585","Free Meal"
"542605","Free Night"
"542638","Free Meal"
"542657","Exclusive Discount"
"542658","Free Cancellation"
"542663","Free Meal"
"542670","Free Night"
"542706","Free Night"
"542752","Exclusive Discount"
"542760","Free Cancellation"
"542767","Free Bag"
"542795","Free Meal"
"542796","Free Cancellation"
"542805","Free Bag"
"542812","Free Night"
"542815","Free Night"
"542825","Free Night"
"542843","Free Bag"
"542850","Exclusive Discount"
"542857","Exclusive Discount"
"542874","Free Cancellation"
"542914","Free Bag"
"542918","Free Bag"
"542937","Exclusive Discount"
"542965","Exclusive Discount"
"542976","Free Night"
"543008","Free Cancellation"
"543038","Free Night"
"543052","Free Cancellation"
"543074","Exclusive Discount"
"543075","Free Meal"
"543081","Free Cancellation"
"543114","Free Cancellation"
"543126","Free Night"
"543165","Free Night"
"543222","Free Cancellation"
"543237","Free Meal"
"543240","Free Meal"
"543271","Free Bag"
"543273","Free Meal"
"543304","Free Meal"
"543306","Free Meal"
"543327","Free Cancellation"
"543339","Free Bag"
"543352","Exclusive Discount"
"543375","Exclusive Discount"
"543385","Free Cancellation"
"543428","Free Meal"
"543437","Free Night"
"543476","Free Night"
"543497","Exclusive Discount"
"543557","Free Night"
"543559","Free Meal"
"543618","Exclusive Discount"
"543620","Exclusive Discount"
"543659","Exclusive Discount"
"543660","Free Cancellation"
"543666","Free Cancellation"
"543668","Free Night"
"543671","Free Night"
"543694","Free Meal"
"543696","Free Night"
"543713","Free Meal"
"543716","Free Meal"
"543723","Free Meal"
"543728","Free Bag"
"543778","Free Meal"
"543810","Free Night"
"543816","Free Night"
"543817","Free Night"
"543826","Exclusive Discount"
"543885","Free Night"
"543900","Free Bag"
"543927","Free Night"
"543928","Free Bag"
"543937","Free Bag"
"543952","Free Cancellation"
"543968","Free Cancellation"
"543976","Free Cancellation"
"544002","Free Meal"
"544008","Free Cancellation"
"544012","Free Meal"
"544015","Free Bag"
"544043","Free Meal"
"544163","Free Meal"
"544207","Free Cancellation"
"544254","Exclusive Discount"
"544256","Free Bag"
"544271","Free Meal"
"544333","Free Meal"
"544364","Free Night"
"544367","Free Bag"
"544391","Free Meal"
"544406","Exclusive Discount"
"544414","Free Bag"
"544425","Exclusive Discount"
"544444","Free Night"
"544447","Free Night"
"544449","Free Meal"
"544469","Free Meal"
"544472","Exclusive Discount"
"544476","Free Bag"
"544480","Free Night"
"544495","Free Bag"
"544497","Exclusive Discount"
"544507","Free Night"
"544513","Free Night"
"544536","Exclusive Discount"
"544549","Exclusive Discount"
"544595","Exclusive Discount"
"544604","Exclusive Discount"
"544627","Exclusive Discount"
"544640","Free Cancellation"
"544647","Free Night"
"544680","Free Bag"
"544683","Free Night"
"544685","Free Cancellation"
"544694","Free Night"
"544698","Free Meal"
"544747","Free Night"
"544749","Free Night"
"544818","Exclusive Discount"
"544839","Free Bag"
"544868","Free Night"
"544926","Free Meal"
"545010","Free Meal"
"545011","Free Meal"
"545012","Free Meal"
"545063","Free Night"
"545070","Free Meal"
"545089","Free Cancellation"
"545109","Free Bag"
"545115","Free Bag"
"545132","Free Meal"
"545208","Free Night"
"545209","Free Night"
"545226","Free Night"
"545247","Free Meal"
"545249","Free Meal"
"545264","Free Night"
"545272","Exclusive Discount"
"545281","Free Night"
"545290","Free Meal"
"545300","Free Night"
"545317","Free Meal"
"545318","Free Meal"
"545327","Free Meal"
"545344","Free Bag"
"545345","Free Night"
"545360","Free Bag"
"545375","Free Night"
"545399","Free Bag"
"545404","Free Cancellation"
"545446","Free Meal"
"545465","Free Bag"
"545510","Free Night"
"545518","Free Cancellation"
"545551","Free Night"
"545577","Exclusive Discount"
"545629","Free Cancellation"
"545633","Free Night"
"545634","Free Bag"
"545652","Free Cancellation"
"545684","Free Cancellation"
"545736","Free Cancellation"
"545745","Free Bag"
"545748","Free Bag"
"545754","Free Night"
"545755","Free Bag"
"545758","Free Night"
"545763","Free Meal"
"545770","Free Bag"
"545771","Free Night"
"545803","Free Meal"
"545805","Free Meal"
"545810","Free Night"
"545848","Free Meal"
"545865","Free Night"
"545879","Free Cancellation"
"545936","Free Night"
"545939","Exclusive Discount"
"545958","Free Meal"
"545981","Free Cancellation"
"546008","Exclusive Discount"
"546050","Free Night"
"546061","Exclusive Discount"
"546064","Free Meal"
"546065","Free Bag"
"546072","Free Cancellation"
"546121","Free Night"
"546127","Free Bag"
"546130","Free Night"
"546131","Free Meal"
"546161","Free Meal"
"546164","Free Cancellation"
"546190","Free Meal"
"546224","Free Night"
"546256","Free Meal"
"546280","Free Night"
"546282","Free Night"
"546307","Free Cancellation"
"546334","Free Night"
"546395","Free Meal"
"546399","Free Night"
"546419","Free Night"
"546437","Free Night"
"546462","Free Meal"
"546470","Free Night"
"546485","Free Meal"
"546509","Exclusive Discount"
"546529","Free Cancellation"
"546587","Free Night"
"546612","Exclusive Discount"
"546648","Free Meal"
"546664","Free Night"
"546671","Free Night"
"546679","Free Night"
"546688","Free Cancellation"
"546702","Exclusive Discount"
"546728","Free Bag"
"546740","Free Bag"
"546756","Exclusive Discount"
"546774","Free Meal"
"546842","Free Night"
"546844","Free Night"
"546847","Free Night"
"546857","Free Meal"
"546864","Exclusive Discount"
"546867","Free Night"
"546881","Free Meal"
"546882","Free Bag"
"546884","Free Night"
"546888","Free Cancellation"
"546900","Free Bag"
"546937","Free Meal"
"546964","Exclusive Discount"
"546972","Exclusive Discount"
"547006","Free Cancellation"
"547007","Free Bag"
"547037","Free Night"
"547070","Free Cancellation"
"547100","Free Cancellation"
"547130","Free Cancellation"
"547150","Free Night"
"547164","Free Cancellation"
"547175","Free Night"
"547180","Free Night"
"547181","Free Meal"
"547201","Free Night"
"547266","Free Night"
"547301","Free Night"
"547320","Free Night"
"547325","Free Meal"
"547336","Free Night"
"547342","Free Night"
"547412","Free Night"
"547453","Free Meal"
"547458","Free Night"
"547459","Free Meal"
"547483","Free Meal"
"547512","Free Bag"
"547555","Free Cancellation"
"547559","Exclusive Discount"
"547568","Free Bag"
"547594","Free Cancellation"
"547606","Free Night"
"547613","Free Cancellation"
"547617","Free Night"
"547663","Free Bag"
"547664","Free Cancellation"
"547693","Free Cancellation"
"547761","Exclusive Discount"
"547776","Free Night"
"547779","Exclusive Discount"
"547792","Free Meal"
"547817","Free Night"
"547823","Free Bag"
"547825","Free Night"
"547834","Exclusive Discount"
"547836","Free Bag"
"547857","Free Meal"
"547862","Free Meal"
"547878","Free Bag"
"547911","Exclusive Discount"
"547938","Free Bag"
"547951","Exclusive Discount"
"547966","Free Meal"
"547997","Free Meal"
"548006","Free Bag"
"548022","Free Night"
"548032","Free Cancellation"
"548037","Free Bag"
"548040","Free Bag"
"548093","Exclusive Discount"
"548109","Free Night"
"548113","Exclusive Discount"
"548120","Exclusive Discount"
"548123","Free Meal"
"548185","Exclusive Discount"
"548189","Free Cancellation"
"548190","Free Bag"
"548193","Free Cancellation"
"548222","Free Bag"
"548228","Free Night"
"548230","Free Meal"
"548256","Free Meal"
"548258","Exclusive Discount"
"548272","Free Night"
"548307","Free Meal"
"548310","Free Night"
"548391","Free Meal"
"548408","Free Night"
"548422","Exclusive Discount"
"548434","Free Night"
"548448","Free Meal"
"548474","Free Meal"
"548488","Exclusive Discount"
"548490","Exclusive Discount"
"548504","Free Cancellation"
"548560","Free Night"
"548568","Free Meal"
"548587","Free Bag"
"548635","Free Meal"
"548651","Exclusive Discount"
"548653","Free Meal"
"548672","Free Night"
"548708","Free Night"
"548743","Free Night"
"548853","Exclusive Discount"
"548859","Free Bag"
"548872","Free Night"
"548961","Free Meal"
"548967","Free Night"
"548978","Free Night"
"548988","Exclusive Discount"
"548990","Free Bag"
"549058","Free Bag"
"549115","Free Bag"
"549116","Free Meal"
"549121","Free Meal"
"549141","Free Night"
"549152","Free Cancellation"
"549154","Free Meal"
"549190","Free Cancellation"
"549202","Free Meal"
"549235","Free Night"
"549251","Free Bag"
"549274","Free Night"
"549281","Free Meal"
"549290","Free Night"
"549292","Free Night"
"549293","Free Night"
"549303","Free Night"
"549313","Free Meal"
"549320","Free Meal"
"549357","Exclusive Discount"
"549359","Free Meal"
"549361","Free Night"
"549366","Free Night"
"549367","Free Meal"
"549377","Free Bag"
"549389","Free Meal"
"549390","Free Meal"
"549450","Free Bag"
"549466","Exclusive Discount"
"549472","Exclusive Discount"
"549482","Free Cancellation"
"549515","Free Meal"
"549569","Free Bag"
"549572","Free Meal"
"549579","Exclusive Discount"
"549580","Free Night"
"549584","Free Bag"
"549608","Free Meal"
"549611","Free Cancellation"
"549623","Free Meal"
"549631","Free Meal"
"549710","Free Meal"
"549714","Free Meal"
"549733","Free Bag"
"549746","Free Night"
"549759","Free Meal"
"549764","Exclusive Discount"
"549777","Free Bag"
"549797","Free Meal"
"549800","Free Bag"
"549850","Free Night"
"549894","Free Meal"
"549938","Exclusive Discount"
"549988","Free Bag"
"549992","Free Night"
"550017","Free Night"
"550019","Free Night"
"550022","Free Night"
"550028","Free Meal"
"550068","Free Meal"
"550071","Free Night"
"550077","Free Night"
"550105","Exclusive Discount"
"550110","Free Night"
"550134","Free Night"
"550193","Free Meal"
"550200","Free Bag"
"550202","Free Cancellation"
"550221","Exclusive Discount"
"550222","Exclusive Discount"
"550229","Free Bag"
"550233","Exclusive Discount"
"550298","Free Night"
"550300","Exclusive Discount"
"550317","Free Night"
"550400","Free Cancellation"
"550421","Free Night"
"550426","Exclusive Discount"
"550442","Free Night"
"550455","Free Night"
"550459","Free Bag"
"550460","Free Night"
"550482","Exclusive Discount"
"550506","Free Night"
"550514","Free Cancellation"
"550572","Free Meal"
"550579","Exclusive Discount"
"550599","Free Night"
"550627","Free Bag"
"550703","Free Meal"
"550711","Free Night"
"550752","Free Bag"
"550754","Free Meal"
"550796","Exclusive Discount"
"550804","Free Meal"
"550805","Exclusive Discount"
"550830","Free Cancellation"
"550868","Free Night"
"550871","Free Meal"
"550887","Free Meal"
"550904","Free Night"
"550973","Exclusive Discount"
"550985","Free Night"
"551023","Free Cancellation"
"551032","Free Bag"
"551042","Exclusive Discount"
"551051","Free Night"
"551088","Free Bag"
"551116","Free Bag"
"551166","Exclusive Discount"
"551210","Exclusive Discount"
"551211","Free Night"
"551217","Exclusive Discount"
"551237","Exclusive Discount"
"551241","Free Bag"
"551245","Free Cancellation"
"551278","Free Night"
"551282","Exclusive Discount"
"551331","Free Meal"
"551340","Free Night"
"551359","Free Cancellation"
"551430","Free Meal"
"551431","Free Night"
"551448","Exclusive Discount"
"551468","Free Bag"
"551473","Free Meal"
"551486","Free Night"
"551488","Free Night"
"551501","Free Night"
"551549","Free Meal"
"551560","Exclusive Discount"
"551567","Exclusive Discount"
"551576","Free Night"
"551600","Exclusive Discount"
"551615","Free Night"
"551620","Exclusive Discount"
"551622","Free Cancellation"
"551627","Free Bag"
"551662","Free Night"
"551665","Free Meal"
"551671","Free Meal"
"551681","Free Night"
"551685","Free Meal"
"551718","Free Meal"
"551729","Free Night"
"551804","Exclusive Discount"
"551834","Free Night"
"551847","Free Bag"
"551890","Free Bag"
"551908","Free Night"
"551914","Free Bag"
"551935","Free Night"
"551963","Exclusive Discount"
